precio,m2,ambientes,dormitorios,baños,cocheras,es_a_refaccionar,tiene_quincho,m2_construidos_final,pileta_m2_real,tiene_jardin,estado_desc,tiene_vista_mar,es_cercano_mar,gas_natural,losa_radiante,porcentaje_cubierto,es_ph_loft,estilo_antiguedad,tipo_detectado,barrio_detectado,m2_no_construidos,es_lujosa_hardware,ratio_bano_dormitorio,factor_parque,tiene_seguridad,es_moderna_estrenar,dependencia_servicio,doble_vidrio_dvh,cochera_cerrada,nivel_pileta,es_renovada,en_complejo,ambientes_extra,ratio_dormitorio_ambiente,cantidad_plantas,precio_m2
320000.0,225.0,5.0,4,3,1.0,0,0.0,127.0,0.0,1,standard,0,0,1,1,56.44444444444444,0,Clásica/Antigua,Chalet,Pinamar General,98.0,0,0.75,1.7716535433070866,0,0,0,0,0,0,0,0,1.0,0.8,2,2519.685039370079
395000.0,1090.0,7.0,6,4,1.0,0,1.0,191.0,0.0,1,standard,0,0,0,0,17.522935779816514,0,Estándar/No Especifica,Casa,Pinamar Centro,899.0,0,0.6666666666666666,5.706806282722513,0,0,0,0,0,0,0,0,1.0,0.8571428571428571,2,2068.062827225131
240000.0,807.0,3.0,2,2,1.0,0,0.0,93.0,0.0,1,standard,0,0,0,0,11.524163568773234,0,Estándar/No Especifica,Cabaña,Pinamar Centro,714.0,0,1.0,8.67741935483871,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,2,2580.6451612903224
119000.0,150.0,4.0,3,1,0.0,0,0.0,83.0,0.0,0,standard,0,0,1,0,55.333333333333336,0,Renovada,PH,Pinamar Centro,67.0,0,0.3333333333333333,1.8072289156626504,0,0,0,0,0,0,1,0,1.0,0.75,1,1433.7349397590363
300000.0,1055.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,0,0,10.710900473933648,0,Estándar/No Especifica,Casa,Pinamar Norte,942.0,0,1.0,9.336283185840708,0,0,0,0,0,0,0,0,1.0,0.75,1,2654.8672566371683
265000.0,620.0,4.0,3,3,1.0,0,1.0,143.0,0.0,1,excelente,0,0,1,1,23.06451612903226,0,Estándar/No Especifica,Casa,Pinamar Norte,477.0,0,1.0,4.335664335664336,0,0,0,0,0,0,0,1,1.0,0.75,1,1853.1468531468531
469900.0,1400.0,6.0,4,4,2.0,0,1.0,181.0,320.0,0,standard,0,0,0,0,12.928571428571429,0,Estándar/No Especifica,Casa,La Herradura,1219.0,0,1.0,7.734806629834254,0,0,0,0,0,2,0,0,2.0,0.6666666666666666,1,2596.1325966850827
410000.0,1486.0,6.0,5,4,1.0,0,1.0,247.0,0.0,0,standard,0,0,0,0,16.621803499327054,0,Estándar/No Especifica,Casa,La Herradura,1239.0,0,0.8,6.016194331983805,1,0,1,0,0,0,0,0,1.0,0.8333333333333334,1,1659.919028340081
660000.0,1200.0,5.0,4,4,1.0,0,0.0,133.0,0.0,1,standard,0,0,0,0,11.083333333333334,0,Estándar/No Especifica,Casa,La Herradura,1067.0,0,1.0,9.022556390977444,1,0,1,0,0,2,0,0,1.0,0.8,2,4962.4060150375935
415000.0,730.0,4.0,3,3,1.0,0,1.0,143.0,0.0,0,nuevo,0,0,0,1,19.589041095890412,0,Moderna/Nueva,Casa,Alamos/Pioneros,587.0,1,1.0,5.104895104895105,0,1,0,1,0,1,0,0,1.0,0.75,1,2902.097902097902
220000.0,492.0,4.0,3,2,1.0,0,0.0,130.0,0.0,0,nuevo,0,0,1,0,26.422764227642276,0,Moderna/Nueva,Casa,Valeria del Mar,362.0,0,0.6666666666666666,3.784615384615385,0,1,0,0,0,0,0,0,1.0,0.75,1,1692.3076923076924
320000.0,759.0,5.0,3,3,2.0,0,0.0,131.0,0.0,0,standard,0,1,1,0,17.25955204216074,0,Estándar/No Especifica,Casa,Pinamar Centro,628.0,0,1.0,5.793893129770993,0,0,0,0,0,1,0,0,2.0,0.6,1,2442.7480916030536
450000.0,1100.0,6.0,5,5,2.0,0,1.0,300.0,0.0,1,standard,0,0,1,1,27.27272727272727,0,Estándar/No Especifica,Casa,Alamos/Pioneros,800.0,0,1.0,3.6666666666666665,0,0,0,0,0,1,0,0,1.0,0.8333333333333334,2,1500.0
365000.0,736.0,4.0,3,3,1.0,0,1.0,143.0,0.0,1,standard,0,0,0,0,19.429347826086957,0,Clásica/Antigua,Chalet,Pinamar Norte,593.0,0,1.0,5.146853146853147,0,0,0,0,0,0,0,0,1.0,0.75,2,2552.4475524475524
260000.0,239.0,5.0,4,2,1.0,0,0.0,239.0,70.0,0,standard,0,0,0,0,100.0,0,Estándar/No Especifica,Casa,Alamos/Pioneros,0.0,0,0.5,1.0,0,0,0,1,0,1,0,0,1.0,0.8,1,1087.8661087866108
539000.0,1650.0,7.0,5,5,2.0,0,1.0,360.0,360.0,1,standard,0,0,0,0,21.818181818181817,0,Clásica/Antigua,Chalet,Golf,1290.0,0,1.0,4.583333333333333,0,0,0,0,1,2,0,0,2.0,0.7142857142857143,2,1497.2222222222222
254000.0,158.0,4.0,3,2,1.0,0,0.0,107.0,0.0,1,standard,0,0,0,0,67.72151898734177,0,Estándar/No Especifica,Departamento,Pinamar Norte,51.0,0,0.6666666666666666,1.4766355140186915,1,0,0,0,0,1,0,1,1.0,0.75,2,2373.8317757009345
295000.0,934.0,4.0,3,2,1.0,0,0.0,177.0,18.0,0,standard,0,0,0,1,18.950749464668093,0,Estándar/No Especifica,Mansión,Costa Esmeralda,757.0,1,0.6666666666666666,5.27683615819209,0,0,0,1,0,1,0,0,1.0,0.75,2,1666.6666666666667
189000.0,862.0,4.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,1,12.412993039443156,0,Estándar/No Especifica,Casa,Costa Esmeralda,755.0,1,0.6666666666666666,8.05607476635514,1,0,0,1,0,2,0,0,1.0,0.75,2,1766.3551401869158
297000.0,300.0,4.0,3,3,1.0,0,0.0,168.0,0.0,1,standard,0,0,0,0,56.00000000000001,0,Estándar/No Especifica,Casa,Alamos/Pioneros,132.0,0,1.0,1.7857142857142858,0,0,0,0,0,0,0,0,1.0,0.75,1,1767.857142857143
200000.0,873.0,4.0,3,2,0.0,0,0.0,89.0,0.0,1,standard,0,0,1,0,10.194730813287514,0,Estándar/No Especifica,Casa,Alamos/Pioneros,784.0,0,0.6666666666666666,9.808988764044944,0,0,0,0,0,0,0,0,1.0,0.75,1,2247.191011235955
330000.0,180.0,5.0,4,4,1.0,0,0.0,133.0,0.0,0,standard,0,0,0,0,73.88888888888889,0,Clásica/Antigua,Chalet,Pinamar Norte,47.0,0,1.0,1.3533834586466165,0,0,0,0,0,0,0,0,1.0,0.8,2,2481.2030075187968
520000.0,995.0,6.0,3,4,2.0,0,0.0,137.0,0.0,1,standard,0,1,0,0,13.768844221105528,0,Clásica/Antigua,Chalet,Pinamar Centro,858.0,0,1.3333333333333333,7.262773722627737,0,0,0,0,0,0,0,0,3.0,0.5,3,3795.6204379562046
280000.0,1100.0,5.0,4,4,1.0,0,0.0,133.0,0.0,0,excelente,0,0,1,1,12.090909090909092,0,Moderna/Nueva,Casa,Alamos/Pioneros,967.0,0,1.0,8.270676691729323,0,1,0,0,0,0,0,0,1.0,0.8,1,2105.2631578947367
250000.0,820.0,6.0,4,4,1.0,0,0.0,133.0,0.0,0,standard,0,0,0,1,16.21951219512195,0,Estándar/No Especifica,Casa,Golf,687.0,0,1.0,6.165413533834586,0,0,0,0,0,0,0,0,2.0,0.6666666666666666,1,1879.6992481203008
289000.0,800.0,7.0,5,3,2.0,0,0.0,340.0,0.0,0,standard,0,0,0,0,42.5,0,Estándar/No Especifica,Casa,Pinamar Norte,460.0,0,0.6,2.3529411764705883,0,0,0,0,0,0,0,0,2.0,0.7142857142857143,2,850.0
198000.0,1300.0,4.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,1,8.23076923076923,0,Estándar/No Especifica,Casa,Costa Esmeralda,1193.0,1,0.6666666666666666,12.149532710280374,1,0,0,1,0,1,0,1,1.0,0.75,1,1850.4672897196263
225000.0,818.0,3.0,2,2,1.0,0,0.0,93.0,0.0,0,standard,0,0,1,1,11.36919315403423,0,Estándar/No Especifica,Casa,Pinamar General,725.0,1,1.0,8.795698924731182,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,1,2419.3548387096776
490000.0,962.0,5.0,4,3,1.0,0,0.0,127.0,0.0,1,nuevo,0,0,0,1,13.201663201663202,0,Moderna/Nueva,Casa,Pinamar Norte,835.0,1,0.75,7.574803149606299,0,1,0,1,0,1,0,0,1.0,0.8,2,3858.267716535433
570000.0,290.0,7.0,6,4,1.0,0,0.0,161.0,0.0,0,standard,1,0,0,0,55.51724137931034,0,Estándar/No Especifica,Casa,Pinamar Norte,129.0,0,0.6666666666666666,1.8012422360248448,0,0,0,0,0,0,0,0,1.0,0.8571428571428571,1,3540.3726708074532
220000.0,209.0,6.0,5,2,1.0,0,0.0,197.0,0.0,1,standard,0,0,1,0,94.25837320574163,0,Clásica/Antigua,PH,Pinamar Centro,12.0,0,0.4,1.0609137055837563,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,1116.751269035533
330000.0,820.0,4.0,3,3,2.0,0,0.0,131.0,820.0,0,standard,0,0,1,0,15.975609756097562,0,Moderna/Nueva,Casa,Pinamar General,689.0,0,1.0,6.259541984732825,0,1,0,0,0,1,0,0,1.0,0.75,2,2519.083969465649
415000.0,328.0,6.0,4,3,4.0,0,0.0,181.0,0.0,1,standard,0,0,1,0,55.1829268292683,0,Estándar/No Especifica,Casa,Pinamar General,147.0,0,0.75,1.8121546961325967,0,0,0,0,0,1,0,0,2.0,0.6666666666666666,2,2292.817679558011
410000.0,1117.0,3.0,2,3,1.0,0,1.0,129.0,0.0,1,standard,0,0,1,1,11.54879140555058,0,Estándar/No Especifica,Casa,Alamos/Pioneros,988.0,0,1.5,8.65891472868217,0,0,0,0,0,1,0,0,1.0,0.6666666666666666,1,3178.294573643411
280000.0,825.0,4.0,3,2,0.0,0,0.0,115.0,21.0,0,standard,0,0,1,1,13.93939393939394,0,Moderna/Nueva,Casa,Golf,710.0,1,0.6666666666666666,7.173913043478261,0,1,0,1,0,1,0,0,1.0,0.75,1,2434.782608695652
400000.0,1500.0,5.0,4,2,1.0,0,0.0,121.0,0.0,1,standard,0,0,0,0,8.066666666666666,0,Clásica/Antigua,Chalet,La Herradura,1379.0,0,0.5,12.396694214876034,1,0,0,0,1,2,0,0,1.0,0.8,1,3305.785123966942
440000.0,1550.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,0,1,1,7.290322580645162,0,Estándar/No Especifica,Casa,La Herradura,1437.0,1,1.0,13.716814159292037,1,0,0,0,0,1,0,0,1.0,0.75,1,3893.8053097345132
195000.0,673.0,5.0,3,2,2.0,0,0.0,125.0,0.0,1,standard,0,0,1,1,18.573551263001487,1,Estándar/No Especifica,Loft,Alamos/Pioneros,548.0,0,0.6666666666666666,5.384,0,0,0,0,0,0,0,0,2.0,0.6,1,1560.0
620000.0,250.0,5.0,4,3,1.0,0,0.0,250.0,0.0,0,standard,0,0,1,0,100.0,0,Estándar/No Especifica,Casa,La Herradura,0.0,0,0.75,1.0,0,0,0,0,0,2,0,1,1.0,0.8,2,2480.0
246000.0,774.0,4.0,3,3,2.0,0,1.0,161.0,0.0,0,standard,0,0,1,0,20.801033591731265,0,Estándar/No Especifica,Casa,Pinamar Norte,613.0,0,1.0,4.807453416149069,0,0,0,0,0,0,0,0,1.0,0.75,2,1527.9503105590063
690000.0,713.0,6.0,5,4,2.0,0,0.0,300.0,0.0,0,standard,1,0,1,0,42.07573632538569,0,Clásica/Antigua,Chalet,Pinamar Centro,413.0,0,0.8,2.3766666666666665,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,2300.0
450000.0,250.0,5.0,4,5,0.0,0,0.0,121.0,0.0,1,standard,0,0,0,0,48.4,0,Moderna/Nueva,Casa,Pinamar General,129.0,0,1.25,2.066115702479338,0,1,0,0,0,0,0,0,1.0,0.8,2,3719.00826446281
240000.0,690.0,4.0,3,4,1.0,0,0.0,119.0,0.0,0,remodelado,0,0,0,0,17.246376811594203,0,Renovada,Casa,Pinamar Centro,571.0,0,1.3333333333333333,5.798319327731092,0,0,0,0,0,0,1,0,1.0,0.75,1,2016.8067226890757
220000.0,110.0,4.0,3,3,1.0,0,0.0,99.0,0.0,0,excelente,0,0,0,0,90.0,0,Moderna/Nueva,Duplex,Alamos/Pioneros,11.0,0,1.0,1.1111111111111112,0,1,0,0,0,1,0,1,1.0,0.75,2,2222.222222222222
520000.0,780.0,8.0,5,3,2.0,0,0.0,159.0,0.0,1,excelente,0,0,0,0,20.384615384615383,0,Estándar/No Especifica,Casa,Golf,621.0,0,0.6,4.90566037735849,0,0,0,0,0,0,0,0,3.0,0.625,3,3270.4402515723273
225000.0,800.0,8.0,3,2,3.0,0,0.0,150.0,0.0,1,standard,0,0,0,0,18.75,0,Clásica/Antigua,Chalet,Golf,650.0,0,0.6666666666666666,5.333333333333333,0,0,0,0,0,0,0,0,5.0,0.375,2,1500.0
270000.0,1000.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,0,0,11.3,0,Estándar/No Especifica,Casa,Costa Esmeralda,887.0,0,1.0,8.849557522123893,0,0,0,0,0,0,0,0,1.0,0.75,1,2389.380530973451
450000.0,725.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,0,0,0,15.586206896551724,0,Clásica/Antigua,Chalet,Pinamar Centro,612.0,0,1.0,6.415929203539823,0,0,0,0,0,0,0,0,1.0,0.75,1,3982.3008849557523
790000.0,402.0,5.0,4,4,1.0,0,1.0,402.0,0.0,0,standard,0,0,0,0,100.0,0,Estándar/No Especifica,Casa,La Herradura,0.0,1,1.0,1.0,0,0,0,0,0,2,0,1,1.0,0.8,2,1965.1741293532339
238000.0,1000.0,5.0,4,4,1.0,0,0.0,133.0,0.0,0,standard,0,0,0,0,13.3,0,Moderna/Nueva,Casa,Costa Esmeralda,867.0,0,1.0,7.518796992481203,0,1,0,0,0,1,0,0,1.0,0.8,1,1789.4736842105262
280000.0,710.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,0,0,15.91549295774648,0,Estándar/No Especifica,Casa,Pinamar General,597.0,0,1.0,6.283185840707965,0,0,0,0,0,1,0,0,1.0,0.75,2,2477.8761061946902
450000.0,1796.0,10.0,7,4,2.0,0,1.0,223.0,0.0,0,standard,0,0,0,0,12.416481069042316,0,Estándar/No Especifica,Casa,Golf,1573.0,0,0.5714285714285714,8.053811659192824,0,0,0,0,1,1,0,1,3.0,0.7,2,2017.9372197309417
230000.0,516.0,5.0,3,2,1.0,0,1.0,137.0,0.0,0,standard,0,0,1,0,26.550387596899228,0,Estándar/No Especifica,Casa,Pinamar General,379.0,0,0.6666666666666666,3.7664233576642334,0,0,0,0,0,0,0,0,2.0,0.6,1,1678.8321167883212
140000.0,400.0,4.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,0,26.75,0,Estándar/No Especifica,Duplex,Pinamar Centro,293.0,0,0.6666666666666666,3.7383177570093458,1,0,0,0,0,1,0,1,1.0,0.75,2,1308.411214953271
398000.0,800.0,6.0,5,5,2.0,0,0.0,171.0,0.0,0,standard,0,0,0,1,21.375,0,Estándar/No Especifica,Casa,Golf,629.0,1,1.0,4.678362573099415,0,0,0,0,0,1,0,0,1.0,0.8333333333333334,2,2327.4853801169593
280000.0,787.0,6.0,3,2,1.0,0,0.0,107.0,0.0,0,excelente,0,0,0,0,13.595933926302417,0,Estándar/No Especifica,Casa,Pinamar General,680.0,0,0.6666666666666666,7.355140186915888,0,0,0,0,0,1,0,0,3.0,0.5,2,2616.822429906542
525000.0,516.0,7.0,6,5,6.0,0,0.0,257.0,0.0,0,standard,1,0,0,1,49.8062015503876,0,Estándar/No Especifica,Casa,Pinamar Centro,259.0,0,0.8333333333333334,2.007782101167315,0,0,0,0,0,0,0,0,1.0,0.8571428571428571,2,2042.8015564202335
235000.0,800.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,remodelado,0,0,1,0,14.124999999999998,0,Renovada,Casa,Golf,687.0,0,1.0,7.079646017699115,0,0,0,0,0,0,1,0,1.0,0.75,1,2079.646017699115
445000.0,1116.0,4.0,3,4,1.0,0,1.0,149.0,0.0,1,standard,0,0,1,1,13.35125448028674,0,Estándar/No Especifica,Casa,Pinamar General,967.0,1,1.3333333333333333,7.489932885906041,0,0,0,0,0,0,0,0,1.0,0.75,1,2986.577181208054
340000.0,550.0,6.0,5,3,2.0,0,0.0,159.0,0.0,0,standard,0,0,0,0,28.909090909090907,0,Estándar/No Especifica,Casa,Alamos/Pioneros,391.0,0,0.6,3.459119496855346,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,1,2138.364779874214
498000.0,2000.0,8.0,6,6,2.0,0,1.0,400.0,0.0,1,remodelado,0,0,1,1,20.0,0,Renovada,Casa,Pinamar Centro,1600.0,0,1.0,5.0,0,0,0,0,0,0,1,0,2.0,0.75,1,1245.0
152000.0,232.0,4.0,3,1,1.0,0,0.0,101.0,0.0,1,standard,0,0,1,0,43.53448275862069,0,Estándar/No Especifica,Duplex,Pinamar Centro,131.0,0,0.3333333333333333,2.297029702970297,0,0,0,0,1,0,0,0,1.0,0.75,3,1504.950495049505
410000.0,1000.0,4.0,3,3,2.0,0,0.0,131.0,0.0,0,standard,0,0,0,0,13.1,0,Estándar/No Especifica,Casa,Pinamar General,869.0,0,1.0,7.633587786259542,0,0,0,0,1,0,0,0,1.0,0.75,2,3129.7709923664124
199000.0,200.0,4.0,3,3,2.0,0,0.0,150.0,0.0,0,standard,0,0,1,1,75.0,0,Moderna/Nueva,Triplex,Pinamar General,50.0,0,1.0,1.3333333333333333,0,1,0,0,0,1,0,1,1.0,0.75,3,1326.6666666666667
298000.0,595.0,8.0,4,3,1.0,0,0.0,127.0,0.0,0,standard,0,1,0,0,21.34453781512605,0,Clásica/Antigua,Casa,Pinamar Centro,468.0,0,0.75,4.68503937007874,0,0,0,0,0,0,0,0,4.0,0.5,1,2346.4566929133857
190000.0,580.0,3.0,2,2,2.0,0,1.0,141.0,0.0,0,standard,0,0,0,0,24.310344827586206,0,Clásica/Antigua,Chalet,Valeria del Mar,439.0,0,1.0,4.113475177304965,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,1,1347.5177304964539
495000.0,313.0,5.0,4,3,2.0,0,0.0,145.0,0.0,0,nuevo,0,0,1,1,46.3258785942492,0,Moderna/Nueva,Casa,Alamos/Pioneros,168.0,0,0.75,2.1586206896551725,0,1,0,0,0,1,0,1,1.0,0.8,2,3413.793103448276
244000.0,600.0,5.0,4,2,2.0,0,0.0,139.0,0.0,0,standard,0,0,0,0,23.166666666666664,0,Clásica/Antigua,Chalet,Pinamar General,461.0,0,0.5,4.316546762589928,0,0,0,0,0,0,0,0,1.0,0.8,1,1755.3956834532373
270000.0,904.0,5.0,4,3,1.0,0,0.0,184.0,0.0,1,standard,0,0,0,0,20.35398230088496,0,Clásica/Antigua,Casa,Pinamar Norte,720.0,0,0.75,4.913043478260869,0,0,0,0,0,0,0,0,1.0,0.8,1,1467.391304347826
275000.0,806.0,4.0,3,2,1.0,0,1.0,137.0,0.0,0,standard,0,0,1,1,16.997518610421835,0,Estándar/No Especifica,Casa,Pinamar Norte,669.0,0,0.6666666666666666,5.883211678832117,0,0,0,0,0,0,0,0,1.0,0.75,1,2007.2992700729926
169000.0,600.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,1,1,0,18.833333333333332,0,Estándar/No Especifica,Casa,Pinamar Norte,487.0,0,1.0,5.3097345132743365,0,0,0,0,0,0,0,0,1.0,0.75,1,1495.575221238938
255000.0,669.0,6.0,4,3,1.0,0,0.0,127.0,0.0,0,standard,0,0,0,0,18.98355754857997,0,Estándar/No Especifica,Casa,Pinamar General,542.0,0,0.75,5.267716535433071,0,0,0,0,0,0,0,0,2.0,0.6666666666666666,2,2007.8740157480315
330000.0,850.0,4.0,3,2,1.0,0,0.0,160.0,18.0,0,standard,0,0,0,1,18.823529411764707,0,Moderna/Nueva,Casa,Pinamar Norte,690.0,1,0.6666666666666666,5.3125,0,1,0,1,0,1,0,0,1.0,0.75,2,2062.5
230000.0,165.0,3.0,2,3,1.0,0,0.0,99.0,0.0,0,standard,0,0,0,0,60.0,0,Estándar/No Especifica,Duplex,Golf,66.0,1,1.5,1.6666666666666667,1,0,0,0,0,1,0,0,1.0,0.6666666666666666,2,2323.2323232323233
155000.0,550.0,4.0,3,2,0.0,0,0.0,110.0,0.0,1,standard,0,0,1,0,20.0,0,Clásica/Antigua,Chalet,Valeria del Mar,440.0,0,0.6666666666666666,5.0,0,0,0,0,0,0,0,0,1.0,0.75,2,1409.090909090909
430000.0,866.0,5.0,4,5,2.0,0,0.0,266.0,0.0,1,standard,0,0,1,1,30.71593533487298,0,Estándar/No Especifica,Casa,Pinamar General,600.0,1,1.25,3.255639097744361,0,0,0,1,0,0,0,0,1.0,0.8,2,1616.5413533834587
280000.0,810.0,3.0,2,2,1.0,0,0.0,93.0,0.0,1,standard,0,0,1,1,11.48148148148148,0,Estándar/No Especifica,Mansión,Pinamar General,717.0,1,1.0,8.709677419354838,0,0,0,1,0,2,0,0,1.0,0.6666666666666666,2,3010.7526881720432
297000.0,866.0,4.0,3,2,2.0,0,0.0,125.0,0.0,1,standard,0,0,0,0,14.434180138568127,0,Moderna/Nueva,Casa,Alamos/Pioneros,741.0,0,0.6666666666666666,6.928,0,1,0,0,0,0,0,0,1.0,0.75,1,2376.0
165000.0,630.0,5.0,3,2,0.0,0,0.0,89.0,0.0,0,standard,0,0,0,0,14.126984126984128,0,Estándar/No Especifica,Casa,Pinamar General,541.0,0,0.6666666666666666,7.078651685393258,0,0,0,0,0,0,0,0,2.0,0.6,1,1853.9325842696628
120000.0,540.0,3.0,2,1,1.0,0,0.0,87.0,0.0,1,standard,0,1,1,0,16.11111111111111,0,Estándar/No Especifica,Casa,Ostende,453.0,0,0.5,6.206896551724138,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,1,1379.3103448275863
230000.0,600.0,5.0,4,3,0.0,0,0.0,109.0,0.0,0,standard,0,1,1,0,18.166666666666668,0,Estándar/No Especifica,Casa,Golf,491.0,0,0.75,5.504587155963303,0,0,1,0,0,0,0,0,1.0,0.8,1,2110.091743119266
495000.0,650.0,4.0,3,2,0.0,0,1.0,119.0,0.0,0,standard,0,0,0,0,18.307692307692307,0,Estándar/No Especifica,Casa,Alamos/Pioneros,531.0,0,0.6666666666666666,5.46218487394958,0,0,0,0,0,2,0,0,1.0,0.75,2,4159.663865546218
350000.0,250.0,4.0,3,4,2.0,0,1.0,167.0,0.0,0,standard,0,0,0,0,66.8,0,Clásica/Antigua,Chalet,Pinamar Norte,83.0,0,1.3333333333333333,1.497005988023952,0,0,1,0,0,0,0,0,1.0,0.75,2,2095.808383233533
320000.0,900.0,5.0,4,3,1.0,0,1.0,157.0,0.0,1,standard,0,0,1,1,17.444444444444446,0,Estándar/No Especifica,Casa,Pinamar General,743.0,0,0.75,5.732484076433121,0,0,0,0,0,2,0,0,1.0,0.8,2,2038.216560509554
420000.0,270.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,0,0,0,41.85185185185185,0,Estándar/No Especifica,Casa,La Herradura,157.0,0,1.0,2.3893805309734515,0,0,1,0,0,0,0,0,1.0,0.75,1,3716.8141592920356
349000.0,1000.0,5.0,4,3,0.0,0,0.0,109.0,0.0,1,standard,0,0,0,1,10.9,0,Estándar/No Especifica,Casa,Cariló,891.0,1,0.75,9.174311926605505,0,0,0,0,0,2,0,0,1.0,0.8,1,3201.8348623853212
775000.0,2844.0,5.0,4,4,1.0,0,1.0,163.0,0.0,1,standard,0,0,1,1,5.731364275668073,0,Moderna/Nueva,Casa,La Herradura,2681.0,0,1.0,17.447852760736197,1,1,0,0,1,1,0,0,1.0,0.8,2,4754.601226993865
120000.0,143.0,3.0,2,2,1.0,0,0.0,93.0,0.0,1,standard,0,1,1,0,65.03496503496503,0,Renovada,Duplex,Pinamar Centro,50.0,0,1.0,1.5376344086021505,0,0,0,0,0,0,1,0,1.0,0.6666666666666666,2,1290.3225806451612
390000.0,1000.0,4.0,3,3,2.0,0,0.0,200.0,200.0,0,nuevo,0,0,0,0,20.0,0,Moderna/Nueva,Casa,Pinamar General,800.0,0,1.0,5.0,0,1,0,0,0,2,0,0,1.0,0.75,1,1950.0
230000.0,660.0,6.0,5,4,1.0,0,1.0,177.0,0.0,1,standard,0,0,0,0,26.81818181818182,0,Clásica/Antigua,Chalet,Pinamar General,483.0,0,0.8,3.7288135593220337,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,2,1299.4350282485875
330000.0,646.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,0,1,1,17.492260061919502,0,Moderna/Nueva,Casa,Pinamar Norte,533.0,0,1.0,5.716814159292035,0,1,0,0,0,0,0,0,1.0,0.75,2,2920.353982300885
255000.0,842.0,5.0,4,3,1.0,0,0.0,127.0,0.0,1,standard,0,0,1,0,15.08313539192399,0,Estándar/No Especifica,Casa,Pinamar Norte,715.0,0,0.75,6.6299212598425195,0,0,0,0,0,0,0,0,1.0,0.8,2,2007.8740157480315
345000.0,194.0,4.0,3,2,1.0,0,0.0,107.0,0.0,0,standard,0,0,1,0,55.154639175257735,0,Estándar/No Especifica,Casa,Alamos/Pioneros,87.0,0,0.6666666666666666,1.8130841121495327,1,0,0,0,0,0,0,1,1.0,0.75,1,3224.299065420561
550000.0,1573.0,5.0,4,4,2.0,0,1.0,181.0,0.0,0,standard,0,0,1,0,11.50667514303878,0,Clásica/Antigua,Chalet,Pinamar General,1392.0,0,1.0,8.69060773480663,0,0,0,0,0,2,0,0,1.0,0.8,2,3038.6740331491715
280000.0,1104.0,8.0,6,3,1.0,0,0.0,155.0,0.0,0,standard,0,0,0,0,14.03985507246377,0,Estándar/No Especifica,Casa,Pinamar Centro,949.0,0,0.5,7.122580645161291,0,0,0,0,1,0,0,0,2.0,0.75,1,1806.4516129032259
238000.0,469.0,5.0,4,3,1.0,0,0.0,127.0,0.0,0,standard,0,0,1,0,27.078891257995735,0,Estándar/No Especifica,Casa,Pinamar Norte,342.0,0,0.75,3.692913385826772,0,0,0,1,0,0,0,0,1.0,0.8,2,1874.015748031496
297000.0,861.0,4.0,3,2,1.0,0,0.0,107.0,0.0,1,standard,0,0,1,0,12.427409988385598,0,Estándar/No Especifica,Casa,Pinamar General,754.0,1,0.6666666666666666,8.046728971962617,0,0,0,1,0,0,0,0,1.0,0.75,1,2775.700934579439
545000.0,311.0,5.0,4,3,1.0,0,0.0,276.0,0.0,1,standard,0,0,1,0,88.7459807073955,0,Estándar/No Especifica,Casa,Alamos/Pioneros,35.0,1,0.75,1.1268115942028984,0,0,0,1,1,0,0,0,1.0,0.8,2,1974.6376811594203
220000.0,690.0,4.0,3,3,1.0,0,0.0,113.0,0.0,0,standard,0,0,1,0,16.3768115942029,0,Estándar/No Especifica,Casa,Pinamar Centro,577.0,0,1.0,6.106194690265487,1,0,0,0,0,0,0,0,1.0,0.75,1,1946.9026548672566
290000.0,742.0,4.0,3,3,1.0,0,0.0,113.0,0.0,1,standard,0,0,0,0,15.22911051212938,0,Estándar/No Especifica,Casa,Pinamar Norte,629.0,0,1.0,6.566371681415929,0,0,0,0,1,0,0,0,1.0,0.75,2,2566.3716814159293
168000.0,450.0,7.0,5,3,1.0,0,1.0,170.0,0.0,0,standard,0,0,1,0,37.77777777777778,0,Clásica/Antigua,Casa,Pinamar General,280.0,0,0.6,2.6470588235294117,0,0,0,0,0,0,0,0,2.0,0.7142857142857143,1,988.2352941176471
